n, t, workers, frac, accesses, time
40, 1000, 2, 0.0125, 1, 7.287093251943588
40, 1000, 4, 0.0125, 1, 4.062119758687913
40, 1000, 8, 0.0125, 1, 2.43289140611887
40, 1000, 15, 0.0125, 1, 2.918503602966666
40, 1000, 1, 0.0125, 5, 14.852704823948443
40, 1000, 2, 0.0125, 5, 7.482614344917238
40, 1000, 4, 0.0125, 5, 4.321786322630942
40, 1000, 8, 0.0125, 5, 3.150860710069537
40, 1000, 15, 0.0125, 5, 4.542572043836117
40, 1000, 1, 0.0125, 10, 15.004065012559295
40, 1000, 2, 0.0125, 10, 7.641129998490214
40, 1000, 4, 0.0125, 10, 4.783684365451336
40, 1000, 8, 0.0125, 10, 3.988350828178227
40, 1000, 15, 0.0125, 10, 5.6615060437470675
40, 2000, 1, 0.0125, 1, 25.348316196352243
40, 2000, 2, 0.0125, 1, 13.286048370413482
40, 2000, 4, 0.0125, 1, 7.00706145260483
40, 2000, 8, 0.0125, 1, 3.949865372851491
40, 2000, 15, 0.0125, 1, 2.9507886869832873
40, 2000, 1, 0.0125, 5, 25.489439646713436
40, 2000, 2, 0.0125, 5, 13.398388384841383
40, 2000, 4, 0.0125, 5, 7.112541859969497
40, 2000, 8, 0.0125, 5, 4.112174003385007
40, 2000, 15, 0.0125, 5, 4.904604811221361
40, 2000, 1, 0.0125, 10, 26.425576805137098
40, 2000, 2, 0.0125, 10, 13.620837149210274
40, 2000, 4, 0.0125, 10, 7.42321568261832
40, 2000, 8, 0.0125, 10, 4.744472003541887
40, 2000, 15, 0.0125, 10, 5.994548139162362
40, 4000, 1, 0.0125, 1, 48.36656472273171
40, 4000, 2, 0.0125, 1, 25.330303872935474
40, 4000, 4, 0.0125, 1, 13.116022394038737
40, 4000, 8, 0.0125, 1, 6.909482193179429
40, 4000, 15, 0.0125, 1, 4.146998083218932
40, 4000, 1, 0.0125, 5, 48.55156757961959
40, 4000, 2, 0.0125, 5, 25.02947319485247
40, 4000, 4, 0.0125, 5, 12.96971071511507
40, 4000, 8, 0.0125, 5, 6.893765950575471
40, 4000, 15, 0.0125, 5, 4.903552242554724
40, 4000, 1, 0.0125, 10, 49.503246556036174
40, 4000, 2, 0.0125, 10, 25.32392199151218
40, 4000, 4, 0.0125, 10, 13.186885178089142
40, 4000, 8, 0.0125, 10, 7.102966412901878
40, 4000, 15, 0.0125, 10, 6.893418449908495
40, 8000, 1, 0.0125, 1, 94.40598102193326
40, 8000, 2, 0.0125, 1, 48.7317610103637
40, 8000, 4, 0.0125, 1, 24.84295741841197
40, 8000, 8, 0.0125, 1, 12.865927180275321
40, 8000, 15, 0.0125, 1, 7.374424139037728
40, 8000, 1, 0.0125, 5, 94.91974291205406
40, 8000, 2, 0.0125, 5, 48.18816681019962
40, 8000, 4, 0.0125, 5, 24.518441386520863
40, 8000, 8, 0.0125, 5, 12.788600108586252
40, 8000, 15, 0.0125, 5, 7.378068691119552
40, 8000, 1, 0.0125, 10, 95.55106680840254
40, 8000, 2, 0.0125, 10, 48.4251906927675
40, 8000, 4, 0.0125, 10, 24.705517837777734
40, 8000, 8, 0.0125, 10, 12.843331221491098
40, 8000, 15, 0.0125, 10, 7.767997849732637
40, 16000, 1, 0.0125, 1, 186.6393196200952
40, 16000, 2, 0.0125, 1, 95.47696793917567
40, 16000, 4, 0.0125, 1, 49.634463102556765
40, 16000, 8, 0.0125, 1, 25.03367044404149
40, 16000, 15, 0.0125, 1, 13.81329820305109
40, 16000, 1, 0.0125, 5, 186.41944785509259
40, 16000, 2, 0.0125, 5, 94.10998950432986
40, 16000, 4, 0.0125, 5, 47.755486994981766
40, 16000, 8, 0.0125, 5, 24.406187068670988
40, 16000, 15, 0.0125, 5, 13.689667011611164
40, 16000, 1, 0.0125, 10, 186.9500317275524
40, 16000, 2, 0.0125, 10, 94.40583817847073
40, 16000, 4, 0.0125, 10, 47.8816504040733
40, 16000, 8, 0.0125, 10, 24.5746828885749
40, 16000, 15, 0.0125, 10, 13.840410470031202
40, 32000, 1, 0.0125, 1, 369.7499073157087
40, 32000, 2, 0.0125, 1, 188.0210578860715
40, 32000, 4, 0.0125, 1, 94.97383099608123
40, 32000, 8, 0.0125, 1, 47.80644622258842
40, 32000, 15, 0.0125, 1, 26.70617362204939
40, 32000, 1, 0.0125, 5, 370.19222822319716
40, 32000, 2, 0.0125, 5, 186.82390171475708
40, 32000, 4, 0.0125, 5, 94.24269977305084
40, 32000, 8, 0.0125, 5, 47.89132543373853
40, 32000, 15, 0.0125, 5, 26.088885857723653
40, 32000, 1, 0.0125, 10, 370.1088273823261
40, 32000, 2, 0.0125, 10, 186.40808925684541
40, 32000, 4, 0.0125, 10, 94.02024338580668
40, 32000, 8, 0.0125, 10, 47.89550000242889
40, 32000, 15, 0.0125, 10, 26.40642260108143
10, 500, 1, 0.025, 1, 0.15621683094650507
10, 500, 2, 0.025, 1, 0.08483037818223238
10, 500, 4, 0.025, 1, 0.046384189277887344
10, 500, 8, 0.025, 1, 0.049007147550582886
10, 500, 15, 0.025, 1, 0.05098442919552326
10, 500, 1, 0.025, 5, 0.15981863718479872
10, 500, 2, 0.025, 5, 0.0944049172103405
10, 500, 4, 0.025, 5, 0.05567988660186529
10, 500, 8, 0.025, 5, 0.056637831032276154
10, 500, 15, 0.025, 5, 0.06592319160699844
10, 500, 1, 0.025, 10, 0.16485519148409367
10, 500, 2, 0.025, 10, 0.09164710529148579
10, 500, 4, 0.025, 10, 0.06662720907479525
10, 500, 8, 0.025, 10, 0.076472332701087
10, 500, 15, 0.025, 10, 0.07896040473133326
10, 1000, 1, 0.025, 1, 0.2685205554589629
10, 1000, 2, 0.025, 1, 0.14903047773987055
10, 1000, 4, 0.025, 1, 0.08132047578692436
10, 1000, 8, 0.025, 1, 0.05800980515778065
10, 1000, 15, 0.025, 1, 0.05998714081943035
10, 1000, 1, 0.025, 5, 0.2743852809071541
10, 1000, 2, 0.025, 5, 0.1448679631575942
10, 1000, 4, 0.025, 5, 0.08398262690752745
10, 1000, 8, 0.025, 5, 0.07220937218517065
10, 1000, 15, 0.025, 5, 0.09381259977817535
10, 1000, 1, 0.025, 10, 0.27541721891611814
10, 1000, 2, 0.025, 10, 0.1543395146727562
10, 1000, 4, 0.025, 10, 0.09018288273364305
10, 1000, 8, 0.025, 10, 0.08152480516582727
10, 1000, 15, 0.025, 10, 0.10640409681946039
10, 2000, 1, 0.025, 1, 0.48771722707897425
10, 2000, 2, 0.025, 1, 0.2630720864981413
10, 2000, 4, 0.025, 1, 0.14869373198598623
10, 2000, 8, 0.025, 1, 0.10274552274495363
10, 2000, 15, 0.025, 1, 0.08508976921439171
10, 2000, 1, 0.025, 5, 0.4904914693906903
10, 2000, 2, 0.025, 5, 0.26190975587815046
10, 2000, 4, 0.025, 5, 0.14514729660004377
10, 2000, 8, 0.025, 5, 0.10194051079452038
10, 2000, 15, 0.025, 5, 0.11210288293659687
10, 2000, 1, 0.025, 10, 0.5010806303471327
10, 2000, 2, 0.025, 10, 0.26698596216738224
10, 2000, 4, 0.025, 10, 0.1490020789206028
10, 2000, 8, 0.025, 10, 0.1129049165174365
10, 2000, 15, 0.025, 10, 0.13554775528609753
10, 4000, 1, 0.025, 1, 0.9285281710326672
10, 4000, 2, 0.025, 1, 0.493956726975739
10, 4000, 4, 0.025, 1, 0.27301922254264355
10, 4000, 8, 0.025, 1, 0.18235934805124998
10, 4000, 15, 0.025, 1, 0.14401815459132195
10, 4000, 1, 0.025, 5, 0.9325441429391503
10, 4000, 2, 0.025, 5, 0.48681928496807814
10, 4000, 4, 0.025, 5, 0.2684576790779829
10, 4000, 8, 0.025, 5, 0.18119404464960098
10, 4000, 15, 0.025, 5, 0.16089623142033815
10, 4000, 1, 0.025, 10, 0.9376960787922144
10, 4000, 2, 0.025, 10, 0.4931158693507314
10, 4000, 4, 0.025, 10, 0.27148828469216824
10, 4000, 8, 0.025, 10, 0.1801285846158862
10, 4000, 15, 0.025, 10, 0.17211982607841492
10, 8000, 1, 0.025, 1, 1.813840739428997
10, 8000, 2, 0.025, 1, 0.961115607060492
10, 8000, 4, 0.025, 1, 0.5465771518647671
10, 8000, 8, 0.025, 1, 0.35369596630334854
10, 8000, 15, 0.025, 1, 0.26667911652475595
10, 8000, 1, 0.025, 5, 1.820724074728787
10, 8000, 2, 0.025, 5, 0.942646624520421
10, 8000, 4, 0.025, 5, 0.5181962521746755
10, 8000, 8, 0.025, 5, 0.3338762652128935
10, 8000, 15, 0.025, 5, 0.2663928773254156
10, 8000, 1, 0.025, 10, 1.8234423212707043
10, 8000, 2, 0.025, 10, 0.9441110109910369
10, 8000, 4, 0.025, 10, 0.5226615900173783
10, 8000, 8, 0.025, 10, 0.3365278020501137
10, 8000, 15, 0.025, 10, 0.2715982561931014
10, 16000, 1, 0.025, 1, 3.5712489169090986
10, 16000, 2, 0.025, 1, 1.8883190583437681
10, 16000, 4, 0.025, 1, 1.0216985987499356
10, 16000, 8, 0.025, 1, 0.638718981295824
10, 16000, 15, 0.025, 1, 0.5864632986485958
10, 16000, 1, 0.025, 5, 3.579988770186901
10, 16000, 2, 0.025, 5, 1.8533371202647686
10, 16000, 4, 0.025, 5, 1.0162340234965086
10, 16000, 8, 0.025, 5, 0.6484672604128718
10, 16000, 15, 0.025, 5, 0.5080887777730823
10, 16000, 1, 0.025, 10, 3.5863311160355806
10, 16000, 2, 0.025, 10, 1.8537774933502078
10, 16000, 4, 0.025, 10, 1.0019890004768968
10, 16000, 8, 0.025, 10, 0.646409067325294
10, 16000, 15, 0.025, 10, 0.536487883888185
10, 32000, 1, 0.025, 1, 7.092088915407658
10, 32000, 2, 0.025, 1, 3.7356733148917556
10, 32000, 4, 0.025, 1, 2.025952346622944
10, 32000, 8, 0.025, 1, 1.3660559430718422
10, 32000, 15, 0.025, 1, 1.0546437446027994
10, 32000, 1, 0.025, 5, 7.100233769975603
10, 32000, 2, 0.025, 5, 3.675689629279077
10, 32000, 4, 0.025, 5, 2.0181110417470336
10, 32000, 8, 0.025, 5, 1.2149157747626305
10, 32000, 15, 0.025, 5, 0.9908456075936556
10, 32000, 1, 0.025, 10, 7.104485334828496
10, 32000, 2, 0.025, 10, 3.6699257539585233
10, 32000, 4, 0.025, 10, 2.0184331042692065
10, 32000, 8, 0.025, 10, 1.2374799670651555
10, 32000, 15, 0.025, 10, 0.988490336574614
20, 500, 1, 0.025, 1, 1.0621917815878987
20, 500, 2, 0.025, 1, 0.5405843229964375
20, 500, 4, 0.025, 1, 0.29438090045005083
20, 500, 8, 0.025, 1, 0.27309961803257465
20, 500, 15, 0.025, 1, 0.33821074757725
20, 500, 1, 0.025, 5, 1.0439168522134423
20, 500, 2, 0.025, 5, 0.5905998963862658
20, 500, 4, 0.025, 5, 0.3788736443966627
20, 500, 8, 0.025, 5, 0.3664916818961501
20, 500, 15, 0.025, 5, 0.5194776114076376
20, 500, 1, 0.025, 10, 1.1788978166878223
20, 500, 2, 0.025, 10, 0.6246538888663054
20, 500, 4, 0.025, 10, 0.4542710967361927
20, 500, 8, 0.025, 10, 0.4732138840481639
20, 500, 15, 0.025, 10, 0.5613689469173551
20, 1000, 1, 0.025, 1, 1.9110944150015712
20, 1000, 2, 0.025, 1, 0.9586547818034887
20, 1000, 4, 0.025, 1, 0.5053326496854424
20, 1000, 8, 0.025, 1, 0.31129082664847374
20, 1000, 15, 0.025, 1, 0.3648367887362838
20, 1000, 1, 0.025, 5, 1.9388243919238448
20, 1000, 2, 0.025, 5, 0.9617496952414513
20, 1000, 4, 0.025, 5, 0.529710709117353
20, 1000, 8, 0.025, 5, 0.41360206715762615
20, 1000, 15, 0.025, 5, 0.6238625776022673
20, 1000, 1, 0.025, 10, 1.9635656056925654
20, 1000, 2, 0.025, 10, 0.990699540823698
20, 1000, 4, 0.025, 10, 0.605044643394649
20, 1000, 8, 0.025, 10, 0.500275962986052
20, 1000, 15, 0.025, 10, 0.7349191615357995
20, 2000, 1, 0.025, 1, 3.4291099198162556
20, 2000, 2, 0.025, 1, 1.822576011531055
20, 2000, 4, 0.025, 1, 0.9414141708984971
20, 2000, 8, 0.025, 1, 0.51059156563133
20, 2000, 15, 0.025, 1, 0.4532377729192376
20, 2000, 1, 0.025, 5, 3.4566988116130233
20, 2000, 2, 0.025, 5, 1.7825134797021747
20, 2000, 4, 0.025, 5, 0.9172190073877573
20, 2000, 8, 0.025, 5, 0.5607208805158734
20, 2000, 15, 0.025, 5, 0.6259503867477179
20, 2000, 1, 0.025, 10, 3.4257684936746955
20, 2000, 2, 0.025, 10, 1.7894112253561616
20, 2000, 4, 0.025, 10, 0.9576033782213926
20, 2000, 8, 0.025, 10, 0.5990716824308038
20, 2000, 15, 0.025, 10, 0.8621127754449844
20, 4000, 1, 0.025, 1, 6.524062234908342
20, 4000, 2, 0.025, 1, 3.4007901661098003
20, 4000, 4, 0.025, 1, 1.760394662618637
20, 4000, 8, 0.025, 1, 0.9704329296946526
20, 4000, 15, 0.025, 1, 0.6109793782234192
20, 4000, 1, 0.025, 5, 6.553663833998144
20, 4000, 2, 0.025, 5, 3.32044196408242
20, 4000, 4, 0.025, 5, 1.7318312618881464
20, 4000, 8, 0.025, 5, 0.915214448235929
20, 4000, 15, 0.025, 5, 0.680583861656487
20, 4000, 1, 0.025, 10, 6.5600442588329315
20, 4000, 2, 0.025, 10, 3.360535031184554
20, 4000, 4, 0.025, 10, 1.7498649088665843
20, 4000, 8, 0.025, 10, 0.9693624433130026
20, 4000, 15, 0.025, 10, 0.9649144597351551
20, 8000, 1, 0.025, 1, 12.687334079295397
20, 8000, 2, 0.025, 1, 6.632484923116863
20, 8000, 4, 0.025, 1, 3.578326029703021
20, 8000, 8, 0.025, 1, 1.8455060478299856
20, 8000, 15, 0.025, 1, 1.1235965583473444
20, 8000, 1, 0.025, 5, 12.688700906932354
20, 8000, 2, 0.025, 5, 6.4923583678901196
20, 8000, 4, 0.025, 5, 3.317153513431549
20, 8000, 8, 0.025, 5, 1.78621547203511
20, 8000, 15, 0.025, 5, 1.088616301305592
20, 8000, 1, 0.025, 10, 12.759296379052103
20, 8000, 2, 0.025, 10, 6.496041180565953
20, 8000, 4, 0.025, 10, 3.3390282336622477
20, 8000, 8, 0.025, 10, 1.7474653692916036
20, 8000, 15, 0.025, 10, 1.1209896644577384
20, 16000, 1, 0.025, 1, 24.97200852818787
20, 16000, 2, 0.025, 1, 12.964985894039273
20, 16000, 4, 0.025, 1, 6.603505439125001
20, 16000, 8, 0.025, 1, 3.4701637402176857
20, 16000, 15, 0.025, 1, 2.207952587865293
20, 16000, 1, 0.025, 5, 24.990673335269094
20, 16000, 2, 0.025, 5, 12.764344622381032
20, 16000, 4, 0.025, 5, 6.42281180806458
20, 16000, 8, 0.025, 5, 3.4075852604582906
20, 16000, 15, 0.025, 5, 2.041499207727611
20, 16000, 1, 0.025, 10, 25.055875190533698
20, 16000, 2, 0.025, 10, 12.735668177716434
20, 16000, 4, 0.025, 10, 6.449092858470976
20, 16000, 8, 0.025, 10, 3.3664375441148877
20, 16000, 15, 0.025, 10, 2.086575483903289
20, 32000, 1, 0.025, 1, 49.644372671842575
20, 32000, 2, 0.025, 1, 25.193571320734918
20, 32000, 4, 0.025, 1, 12.93652225844562
20, 32000, 8, 0.025, 1, 6.836637346073985
20, 32000, 15, 0.025, 1, 4.251238946802914
20, 32000, 1, 0.025, 5, 49.68027182575315
20, 32000, 2, 0.025, 5, 25.154422061517835
20, 32000, 4, 0.025, 5, 12.904147910885513
20, 32000, 8, 0.025, 5, 6.7234681667760015
20, 32000, 15, 0.025, 5, 3.9777931245043874
20, 32000, 1, 0.025, 10, 49.7355394307524
20, 32000, 2, 0.025, 10, 25.194401358254254
20, 32000, 4, 0.025, 10, 12.713663756847382
20, 32000, 8, 0.025, 10, 6.675924394279718
20, 32000, 15, 0.025, 10, 4.006112740375102
40, 500, 1, 0.025, 1, 8.745159878395498
40, 500, 2, 0.025, 1, 4.554372978396714
40, 500, 4, 0.025, 1, 2.576571579091251
40, 500, 8, 0.025, 1, 2.5232989974319935
40, 500, 15, 0.025, 1, 2.7582465820014477
40, 500, 1, 0.025, 5, 9.10027482546866
40, 500, 2, 0.025, 5, 4.780731157399714
40, 500, 4, 0.025, 5, 3.268600422888994
40, 500, 8, 0.025, 5, 3.381001020781696
40, 500, 15, 0.025, 5, 5.074877195060253
40, 500, 1, 0.025, 10, 8.35126613266766
40, 500, 2, 0.025, 10, 5.081316603347659
40, 500, 4, 0.025, 10, 3.7522837854921818
40, 500, 8, 0.025, 10, 3.876211693510413
40, 500, 15, 0.025, 10, 6.188615924678743
40, 1000, 1, 0.025, 1, 13.880505399778485
40, 1000, 2, 0.025, 1, 7.359819246456027
40, 1000, 4, 0.025, 1, 4.1389747289940715
40, 1000, 8, 0.025, 1, 2.534070985391736
40, 1000, 15, 0.025, 1, 3.0399217661470175
40, 1000, 1, 0.025, 5, 14.910981186665595
40, 1000, 2, 0.025, 5, 7.596664386801422
40, 1000, 4, 0.025, 5, 4.6113363755866885
40, 1000, 8, 0.025, 5, 3.331524021923542
40, 1000, 15, 0.025, 5, 4.7201854810118675
40, 1000, 1, 0.025, 10, 14.141011891886592
40, 1000, 2, 0.025, 10, 7.691119311377406
40, 1000, 4, 0.025, 10, 4.879952067509294
40, 1000, 8, 0.025, 10, 4.076293395832181
40, 1000, 15, 0.025, 10, 6.514910317957401
40, 2000, 1, 0.025, 1, 25.522118601948023
40, 2000, 2, 0.025, 1, 13.858415165916085
40, 2000, 4, 0.025, 1, 7.256345585919917
40, 2000, 8, 0.025, 1, 4.026730472221971
40, 2000, 15, 0.025, 1, 3.535540078766644
40, 2000, 1, 0.025, 5, 26.026868414133787
40, 2000, 2, 0.025, 5, 13.546083435416222
40, 2000, 4, 0.025, 5, 7.164208106696606
40, 2000, 8, 0.025, 5, 4.343791329301894
40, 2000, 15, 0.025, 5, 5.710236982442439
40, 2000, 1, 0.025, 10, 25.885162950493395
40, 2000, 2, 0.025, 10, 13.659701297990978
40, 2000, 4, 0.025, 10, 7.495274978689849
40, 2000, 8, 0.025, 10, 4.879336771555245
40, 2000, 15, 0.025, 10, 7.426289469003677
40, 4000, 1, 0.025, 1, 48.68550528679043
40, 4000, 2, 0.025, 1, 25.616444535553455
40, 4000, 4, 0.025, 1, 13.305443563498557
40, 4000, 8, 0.025, 1, 7.063796215690672
40, 4000, 15, 0.025, 1, 4.739147020503879
40, 4000, 1, 0.025, 5, 48.701962703838944
40, 4000, 2, 0.025, 5, 24.993171751499176
40, 4000, 4, 0.025, 5, 13.009662034921348
40, 4000, 8, 0.025, 5, 6.9276910265907645
40, 4000, 15, 0.025, 5, 6.152655345387757
40, 4000, 1, 0.025, 10, 49.51404234953225
40, 4000, 2, 0.025, 10, 25.38801962789148
40, 4000, 4, 0.025, 10, 13.19966980163008
40, 4000, 8, 0.025, 10, 7.258173206821084
40, 4000, 15, 0.025, 10, 7.777400025166571
40, 8000, 1, 0.025, 1, 94.95425615087152
40, 8000, 2, 0.025, 1, 49.36127130128443
40, 8000, 4, 0.025, 1, 26.879512341693044
40, 8000, 8, 0.025, 1, 13.521132349036634
40, 8000, 15, 0.025, 1, 7.6565176555886865
40, 8000, 1, 0.025, 5, 94.4861575262621
40, 8000, 2, 0.025, 5, 48.39105138927698
40, 8000, 4, 0.025, 5, 24.723148346878588
40, 8000, 8, 0.025, 5, 12.819820975884795
40, 8000, 15, 0.025, 5, 7.684874947182834
40, 8000, 1, 0.025, 10, 95.04839274752885
40, 8000, 2, 0.025, 10, 48.560624345205724
40, 8000, 4, 0.025, 10, 24.79357843287289
40, 8000, 8, 0.025, 10, 12.830927672795951
40, 8000, 15, 0.025, 10, 8.78918023686856
40, 16000, 1, 0.025, 1, 186.39474844373763
40, 16000, 2, 0.025, 1, 96.58597528841347
40, 16000, 4, 0.025, 1, 48.716081094928086
40, 16000, 8, 0.025, 1, 24.684716722927988
40, 16000, 15, 0.025, 1, 14.43891688529402
40, 16000, 1, 0.025, 5, 186.31350474059582
40, 16000, 2, 0.025, 5, 94.56560318544507
40, 16000, 4, 0.025, 5, 47.87977979145944
40, 16000, 8, 0.025, 5, 24.39757746644318
40, 16000, 15, 0.025, 5, 13.815781748853624
40, 16000, 1, 0.025, 10, 186.85876430664212
40, 16000, 2, 0.025, 10, 94.57276307605207
40, 16000, 4, 0.025, 10, 47.8661153903231
40, 16000, 8, 0.025, 10, 24.44409551564604
40, 16000, 15, 0.025, 10, 13.819440074265003
40, 32000, 1, 0.025, 1, 370.2890615314245
40, 32000, 2, 0.025, 1, 189.40586257912219
40, 32000, 4, 0.025, 1, 95.6338718701154
40, 32000, 8, 0.025, 1, 48.09955264534801
40, 32000, 15, 0.025, 1, 27.99120953027159
40, 32000, 1, 0.025, 5, 369.9718116428703
40, 32000, 2, 0.025, 5, 187.20868770219386
40, 32000, 4, 0.025, 5, 94.27457093261182
40, 32000, 8, 0.025, 5, 48.177879652008414
40, 32000, 15, 0.025, 5, 26.390717745758593
40, 32000, 1, 0.025, 10, 370.01459267549217
40, 32000, 2, 0.025, 10, 186.89595838915557
40, 32000, 4, 0.025, 10, 94.19675251003355
40, 32000, 8, 0.025, 10, 47.62663094419986
40, 32000, 15, 0.025, 10, 26.340433188714087
10, 500, 1, 0.05, 1, 0.15624153427779675
10, 500, 2, 0.05, 1, 0.07921894360333681
10, 500, 4, 0.05, 1, 0.04918444063514471
10, 500, 8, 0.05, 1, 0.051375036127865314
10, 500, 15, 0.05, 1, 0.053474060259759426
10, 500, 1, 0.05, 5, 0.16367872897535563
10, 500, 2, 0.05, 5, 0.09211955592036247
10, 500, 4, 0.05, 5, 0.06336017046123743
10, 500, 8, 0.05, 5, 0.06236541364341974
10, 500, 15, 0.05, 5, 0.07464474346488714
10, 500, 1, 0.05, 10, 0.16509778797626495
10, 500, 2, 0.05, 10, 0.09684659261256456
10, 500, 4, 0.05, 10, 0.06819066777825356
10, 500, 8, 0.05, 10, 0.07575255911797285
10, 500, 15, 0.05, 10, 0.08299339935183525
10, 1000, 1, 0.05, 1, 0.2712106825783849
10, 1000, 2, 0.05, 1, 0.14741954300552607
10, 1000, 4, 0.05, 1, 0.0851244293153286
10, 1000, 8, 0.05, 1, 0.06219518277794123
10, 1000, 15, 0.05, 1, 0.06621212139725685
10, 1000, 1, 0.05, 5, 0.2727789403870702
10, 1000, 2, 0.05, 5, 0.13937870413064957
10, 1000, 4, 0.05, 5, 0.08948349952697754
10, 1000, 8, 0.05, 5, 0.07288903463631868
10, 1000, 15, 0.05, 5, 0.09369540773332119
10, 1000, 1, 0.05, 10, 0.27873831894248724
10, 1000, 2, 0.05, 10, 0.15585425030440092
10, 1000, 4, 0.05, 10, 0.08996578678488731
10, 1000, 8, 0.05, 10, 0.0831575570628047
10, 1000, 15, 0.05, 10, 0.11076600477099419
10, 2000, 1, 0.05, 1, 0.4890865795314312
10, 2000, 2, 0.05, 1, 0.27011561673134565
10, 2000, 4, 0.05, 1, 0.15296437591314316
10, 2000, 8, 0.05, 1, 0.09908633399754763
10, 2000, 15, 0.05, 1, 0.09911455400288105
10, 2000, 1, 0.05, 5, 0.4915972510352731
10, 2000, 2, 0.05, 5, 0.26273930352181196
10, 2000, 4, 0.05, 5, 0.14562266133725643
10, 2000, 8, 0.05, 5, 0.1039825864136219
10, 2000, 15, 0.05, 5, 0.12292860634624958
10, 2000, 1, 0.05, 10, 0.49585797544568777
10, 2000, 2, 0.05, 10, 0.26584388595074415
10, 2000, 4, 0.05, 10, 0.14789237175136805
10, 2000, 8, 0.05, 10, 0.11879917979240417
10, 2000, 15, 0.05, 10, 0.14920227602124214
10, 4000, 1, 0.05, 1, 0.9307513749226928
10, 4000, 2, 0.05, 1, 0.510352379642427
10, 4000, 4, 0.05, 1, 0.2888423493131995
10, 4000, 8, 0.05, 1, 0.19354772474616766
10, 4000, 15, 0.05, 1, 0.16401763074100018
10, 4000, 1, 0.05, 5, 0.9329618392512202
10, 4000, 2, 0.05, 5, 0.49166255444288254
10, 4000, 4, 0.05, 5, 0.2694637989625335
10, 4000, 8, 0.05, 5, 0.17411432974040508
10, 4000, 15, 0.05, 5, 0.18390217330306768
10, 4000, 1, 0.05, 10, 0.9390036948025227
10, 4000, 2, 0.05, 10, 0.4908996857702732
10, 4000, 4, 0.05, 10, 0.2765940157696605
10, 4000, 8, 0.05, 10, 0.18680375255644321
10, 4000, 15, 0.05, 10, 0.20931663550436497
10, 8000, 1, 0.05, 1, 1.810175333172083
10, 8000, 2, 0.05, 1, 0.9853528421372175
10, 8000, 4, 0.05, 1, 0.542864584363997
10, 8000, 8, 0.05, 1, 0.3800007738173008
10, 8000, 15, 0.05, 1, 0.29694200959056616
10, 8000, 1, 0.05, 5, 1.816873892210424
10, 8000, 2, 0.05, 5, 0.9483124641701579
10, 8000, 4, 0.05, 5, 0.5253970203921199
10, 8000, 8, 0.05, 5, 0.33680324628949165
10, 8000, 15, 0.05, 5, 0.2826410587877035
10, 8000, 1, 0.05, 10, 1.82211372256279
10, 8000, 2, 0.05, 10, 0.9540296709164977
10, 8000, 4, 0.05, 10, 0.5236528860405087
10, 8000, 8, 0.05, 10, 0.33839519787579775
10, 8000, 15, 0.05, 10, 0.3062799097970128
10, 16000, 1, 0.05, 1, 3.570159176364541
10, 16000, 2, 0.05, 1, 1.9068188425153494
10, 16000, 4, 0.05, 1, 1.0350544834509492
10, 16000, 8, 0.05, 1, 0.7293846923857927
10, 16000, 15, 0.05, 1, 0.5699671395123005
10, 16000, 1, 0.05, 5, 3.578553912229836
10, 16000, 2, 0.05, 5, 1.8594344770535827
10, 16000, 4, 0.05, 5, 1.0261395666748285
10, 16000, 8, 0.05, 5, 0.656704256311059
10, 16000, 15, 0.05, 5, 0.5102799572050571
10, 16000, 1, 0.05, 10, 3.5807868521660566
10, 16000, 2, 0.05, 10, 1.8601860767230392
10, 16000, 4, 0.05, 10, 1.022479310631752
10, 16000, 8, 0.05, 10, 0.6666896054521203
10, 16000, 15, 0.05, 10, 0.5540038580074906
10, 32000, 1, 0.05, 1, 7.079847814515233
10, 32000, 2, 0.05, 1, 3.7627734849229455
10, 32000, 4, 0.05, 1, 2.0590426912531257
10, 32000, 8, 0.05, 1, 1.4029792184010148
10, 32000, 15, 0.05, 1, 1.0524780238047242
10, 32000, 1, 0.05, 5, 7.101132433861494
10, 32000, 2, 0.05, 5, 3.6811433620750904
10, 32000, 4, 0.05, 5, 2.039899249561131
10, 32000, 8, 0.05, 5, 1.2591990940272808
10, 32000, 15, 0.05, 5, 1.0095797087997198
10, 32000, 1, 0.05, 10, 7.104677280411124
10, 32000, 2, 0.05, 10, 3.6735119307413697
10, 32000, 4, 0.05, 10, 2.0241319285705686
10, 32000, 8, 0.05, 10, 1.216406848281622
10, 32000, 15, 0.05, 10, 0.9988375138491392
20, 500, 1, 0.05, 1, 1.1020437180995941
20, 500, 2, 0.05, 1, 0.5483060460537672
20, 500, 4, 0.05, 1, 0.3088238714262843
20, 500, 8, 0.05, 1, 0.3234696090221405
20, 500, 15, 0.05, 1, 0.3558822153136134
20, 500, 1, 0.05, 5, 1.0503276651725173
20, 500, 2, 0.05, 5, 0.6338718049228191
20, 500, 4, 0.05, 5, 0.3977736486122012
20, 500, 8, 0.05, 5, 0.40850303042680025
20, 500, 15, 0.05, 5, 0.6126373093575239
20, 500, 1, 0.05, 10, 1.094481199979782
20, 500, 2, 0.05, 10, 0.6490253927186131
20, 500, 4, 0.05, 10, 0.47662946581840515
20, 500, 8, 0.05, 10, 0.4880937486886978
20, 500, 15, 0.05, 10, 0.5617582881823182
20, 1000, 1, 0.05, 1, 1.9058532426133752
20, 1000, 2, 0.05, 1, 0.9971800204366446
20, 1000, 4, 0.05, 1, 0.5347671052441001
