n, t, workers, frac, accesses, kernel_total, kernel_average, kernel_median, task_cleanup_total, task_cleanup_average, task_cleanup_median, task_spawn_total
500, 4000, 1, 0.0125, 10, 12821999, 2564.3998, 2226.0, 0, nan, nan, 0
500, 4000, 2, 0.0125, 10, 35332054, 7066.4108, 5203.0, 0, nan, nan, 0
500, 4000, 4, 0.0125, 10, 53868319, 10773.6638, 4996.0, 0, nan, nan, 0
500, 4000, 8, 0.0125, 10, 144103215, 28820.643, 7071.0, 0, nan, nan, 0
500, 4000, 15, 0.0125, 10, 3451015715, 690203.143, 588578.5, 0, nan, nan, 0
500, 8000, 1, 0.0125, 1, 3253871, 6507.742, 4160.0, 0, nan, nan, 0
500, 8000, 2, 0.0125, 1, 25485970, 50971.94, 10725.0, 0, nan, nan, 0
500, 8000, 4, 0.0125, 1, 30956822, 61913.644, 9038.5, 0, nan, nan, 0
500, 8000, 8, 0.0125, 1, 17460159, 34920.318, 6785.0, 0, nan, nan, 0
500, 8000, 15, 0.0125, 1, 86375524, 172751.048, 92220.5, 0, nan, nan, 0
500, 8000, 1, 0.0125, 5, 7968609, 3187.4436, 2397.5, 0, nan, nan, 0
500, 8000, 2, 0.0125, 5, 19889549, 7955.8196, 5174.0, 0, nan, nan, 0
500, 8000, 4, 0.0125, 5, 24854255, 9941.702, 5125.0, 0, nan, nan, 0
500, 8000, 8, 0.0125, 5, 47380602, 18952.2408, 5561.0, 0, nan, nan, 0
500, 8000, 15, 0.0125, 5, 162540924, 65016.3696, 9224.0, 0, nan, nan, 0
500, 8000, 1, 0.0125, 10, 13370655, 2674.131, 2284.0, 0, nan, nan, 0
500, 8000, 2, 0.0125, 10, 39786708, 7957.3416, 4979.0, 0, nan, nan, 0
500, 8000, 4, 0.0125, 10, 47747192, 9549.4384, 4996.0, 0, nan, nan, 0
500, 8000, 8, 0.0125, 10, 89788880, 17957.776, 5413.0, 0, nan, nan, 0
500, 8000, 15, 0.0125, 10, 674203273, 134840.6546, 25204.5, 0, nan, nan, 0
500, 16000, 1, 0.0125, 1, 4419858, 8839.716, 4914.0, 0, nan, nan, 0
500, 16000, 2, 0.0125, 1, 7779497, 15558.994, 7664.0, 0, nan, nan, 0
500, 16000, 4, 0.0125, 1, 77809317, 155618.634, 11871.5, 0, nan, nan, 0
500, 16000, 8, 0.0125, 1, 24845041, 49690.082, 7518.5, 0, nan, nan, 0
500, 16000, 15, 0.0125, 1, 96163982, 192327.964, 17092.0, 0, nan, nan, 0
500, 16000, 1, 0.0125, 5, 9185676, 3674.2704, 2709.5, 0, nan, nan, 0
500, 16000, 2, 0.0125, 5, 28773308, 11509.3232, 5907.0, 0, nan, nan, 0
500, 16000, 4, 0.0125, 5, 29072568, 11629.0272, 5349.5, 0, nan, nan, 0
500, 16000, 8, 0.0125, 5, 43550500, 17420.2, 5603.0, 0, nan, nan, 0
500, 16000, 15, 0.0125, 5, 85392905, 34157.162, 6512.5, 0, nan, nan, 0
500, 16000, 1, 0.0125, 10, 14129711, 2825.9422, 2273.0, 0, nan, nan, 0
500, 16000, 2, 0.0125, 10, 41078597, 8215.7194, 5364.0, 0, nan, nan, 0
500, 16000, 4, 0.0125, 10, 43867169, 8773.4338, 5121.0, 0, nan, nan, 0
500, 16000, 8, 0.0125, 10, 59510429, 11902.0858, 5132.5, 0, nan, nan, 0
500, 16000, 15, 0.0125, 10, 145288240, 29057.648, 6211.0, 0, nan, nan, 0
500, 32000, 1, 0.0125, 1, 5944910, 11889.82, 7907.5, 0, nan, nan, 0
500, 32000, 2, 0.0125, 1, 9942799, 19885.598, 9393.5, 0, nan, nan, 0
500, 32000, 4, 0.0125, 1, 30523483, 61046.966, 9667.5, 0, nan, nan, 0
500, 32000, 8, 0.0125, 1, 95353061, 190706.122, 10987.0, 0, nan, nan, 0
500, 32000, 15, 0.0125, 1, 21767288, 43534.576, 11485.5, 0, nan, nan, 0
500, 32000, 1, 0.0125, 5, 11795611, 4718.2444, 2963.0, 0, nan, nan, 0
500, 32000, 2, 0.0125, 5, 35185639, 14074.2556, 5690.5, 0, nan, nan, 0
500, 32000, 4, 0.0125, 5, 36035581, 14414.2324, 5859.5, 0, nan, nan, 0
500, 32000, 8, 0.0125, 5, 59162554, 23665.0216, 6155.0, 0, nan, nan, 0
500, 32000, 15, 0.0125, 5, 77881064, 31152.4256, 6739.5, 0, nan, nan, 0
500, 32000, 1, 0.0125, 10, 15806811, 3161.3622, 2437.5, 0, nan, nan, 0
500, 32000, 2, 0.0125, 10, 35900873, 7180.1746, 5606.0, 0, nan, nan, 0
500, 32000, 4, 0.0125, 10, 51497285, 10299.457, 5114.0, 0, nan, nan, 0
500, 32000, 8, 0.0125, 10, 62581741, 12516.3482, 5476.5, 0, nan, nan, 0
500, 32000, 15, 0.0125, 10, 95937986, 19187.5972, 6064.5, 0, nan, nan, 0
500, 64000, 1, 0.0125, 1, 5268604, 10537.208, 7926.5, 0, nan, nan, 0
500, 64000, 2, 0.0125, 1, 200986709, 401973.418, 34821.0, 0, nan, nan, 0
500, 64000, 4, 0.0125, 1, 161515049, 323030.098, 30759.5, 0, nan, nan, 0
500, 64000, 8, 0.0125, 1, 111117919, 222235.838, 15120.5, 0, nan, nan, 0
500, 64000, 15, 0.0125, 1, 150572176, 301144.352, 19326.0, 0, nan, nan, 0
500, 64000, 1, 0.0125, 5, 12685713, 5074.2852, 3729.0, 0, nan, nan, 0
500, 64000, 2, 0.0125, 5, 52450193, 20980.0772, 7242.5, 0, nan, nan, 0
500, 64000, 4, 0.0125, 5, 66621357, 26648.5428, 6893.0, 0, nan, nan, 0
500, 64000, 8, 0.0125, 5, 66284703, 26513.8812, 6951.0, 0, nan, nan, 0
500, 64000, 15, 0.0125, 5, 82053275, 32821.31, 8317.5, 0, nan, nan, 0
500, 64000, 1, 0.0125, 10, 20021585, 4004.317, 2693.0, 0, nan, nan, 0
500, 64000, 2, 0.0125, 10, 65541832, 13108.3664, 5410.0, 0, nan, nan, 0
500, 64000, 4, 0.0125, 10, 46239839, 9247.9678, 5598.5, 0, nan, nan, 0
500, 64000, 8, 0.0125, 10, 82789711, 16557.9422, 5756.5, 0, nan, nan, 0
500, 64000, 15, 0.0125, 10, 84621010, 16924.202, 6168.0, 0, nan, nan, 0
1000, 500, 1, 0.0125, 1, 3894361, 3894.361, 3358.5, 0, nan, nan, 0
1000, 500, 2, 0.0125, 1, 26339739, 26339.739, 8395.0, 0, nan, nan, 0
1000, 500, 4, 0.0125, 1, 24352294, 24352.294, 8115.5, 0, nan, nan, 0
1000, 500, 8, 0.0125, 1, 271314983, 271314.983, 212445.5, 0, nan, nan, 0
1000, 500, 15, 0.0125, 1, 753807480, 753807.48, 683378.0, 0, nan, nan, 0
1000, 500, 1, 0.0125, 5, 12607942, 2521.5884, 2038.0, 0, nan, nan, 0
1000, 500, 2, 0.0125, 5, 51091820, 10218.364, 5075.0, 0, nan, nan, 0
1000, 500, 4, 0.0125, 5, 189775180, 37955.036, 9264.5, 0, nan, nan, 0
1000, 500, 8, 0.0125, 5, 1565501120, 313100.224, 244338.5, 0, nan, nan, 0
1000, 500, 15, 0.0125, 5, 2898830473, 579766.0946, 513957.0, 0, nan, nan, 0
1000, 500, 1, 0.0125, 10, 21179103, 2117.9103, 1788.0, 0, nan, nan, 0
1000, 500, 2, 0.0125, 10, 53966088, 5396.6088, 3761.5, 0, nan, nan, 0
1000, 500, 4, 0.0125, 10, 375214825, 37521.4825, 8626.0, 0, nan, nan, 0
1000, 500, 8, 0.0125, 10, 3349516999, 334951.6999, 256517.5, 0, nan, nan, 0
1000, 500, 15, 0.0125, 10, 6092944545, 609294.4545, 557861.5, 0, nan, nan, 0
1000, 1000, 1, 0.0125, 1, 3534341, 3534.341, 3090.0, 0, nan, nan, 0
1000, 1000, 2, 0.0125, 1, 32176097, 32176.097, 8664.0, 0, nan, nan, 0
1000, 1000, 4, 0.0125, 1, 19292079, 19292.079, 8070.0, 0, nan, nan, 0
1000, 1000, 8, 0.0125, 1, 57793873, 57793.873, 23580.0, 0, nan, nan, 0
1000, 1000, 15, 0.0125, 1, 708341487, 708341.487, 594757.0, 0, nan, nan, 0
1000, 1000, 1, 0.0125, 5, 10699722, 2139.9444, 1869.5, 0, nan, nan, 0
1000, 1000, 2, 0.0125, 5, 47991767, 9598.3534, 5250.0, 0, nan, nan, 0
1000, 1000, 4, 0.0125, 5, 107638289, 21527.6578, 7318.0, 0, nan, nan, 0
1000, 1000, 8, 0.0125, 5, 753688441, 150737.6882, 132984.0, 0, nan, nan, 0
1000, 1000, 15, 0.0125, 5, 4037344347, 807468.8694, 688212.0, 0, nan, nan, 0
1000, 1000, 1, 0.0125, 10, 23312239, 2331.2239, 1960.0, 0, nan, nan, 0
1000, 1000, 2, 0.0125, 10, 66695859, 6669.5859, 5146.0, 0, nan, nan, 0
1000, 1000, 4, 0.0125, 10, 261127524, 26112.7524, 6605.5, 0, nan, nan, 0
1000, 1000, 8, 0.0125, 10, 2436208910, 243620.891, 200213.5, 0, nan, nan, 0
1000, 1000, 15, 0.0125, 10, 5259958576, 525995.8576, 485944.5, 0, nan, nan, 0
1000, 2000, 1, 0.0125, 1, 4738591, 4738.591, 3763.5, 0, nan, nan, 0
1000, 2000, 2, 0.0125, 1, 18049717, 18049.717, 7747.0, 0, nan, nan, 0
1000, 2000, 4, 0.0125, 1, 23214396, 23214.396, 6288.5, 0, nan, nan, 0
1000, 2000, 8, 0.0125, 1, 66120574, 66120.574, 30619.5, 0, nan, nan, 0
1000, 2000, 15, 0.0125, 1, 281394646, 281394.646, 181027.5, 0, nan, nan, 0
1000, 2000, 1, 0.0125, 5, 11804131, 2360.8262, 2071.0, 0, nan, nan, 0
1000, 2000, 2, 0.0125, 5, 42196286, 8439.2572, 5128.0, 0, nan, nan, 0
1000, 2000, 4, 0.0125, 5, 59277758, 11855.5516, 5194.0, 0, nan, nan, 0
1000, 2000, 8, 0.0125, 5, 220486028, 44097.2056, 9659.0, 0, nan, nan, 0
1000, 2000, 15, 0.0125, 5, 3288823353, 657764.6706, 538980.0, 0, nan, nan, 0
1000, 2000, 1, 0.0125, 10, 24304057, 2430.4057, 2184.0, 0, nan, nan, 0
1000, 2000, 2, 0.0125, 10, 73738020, 7373.802, 4986.0, 0, nan, nan, 0
1000, 2000, 4, 0.0125, 10, 146259122, 14625.9122, 5369.0, 0, nan, nan, 0
1000, 2000, 8, 0.0125, 10, 825630002, 82563.0002, 32575.5, 0, nan, nan, 0
1000, 2000, 15, 0.0125, 10, 6084413021, 608441.3021, 550153.5, 0, nan, nan, 0
1000, 4000, 1, 0.0125, 1, 5637327, 5637.327, 3952.0, 0, nan, nan, 0
1000, 4000, 2, 0.0125, 1, 36161097, 36161.097, 11651.5, 0, nan, nan, 0
1000, 4000, 4, 0.0125, 1, 41450078, 41450.078, 9327.5, 0, nan, nan, 0
1000, 4000, 8, 0.0125, 1, 79982228, 79982.228, 46966.5, 0, nan, nan, 0
1000, 4000, 15, 0.0125, 1, 114255466, 114255.466, 58713.5, 0, nan, nan, 0
1000, 4000, 1, 0.0125, 5, 15034511, 3006.9022, 2462.5, 0, nan, nan, 0
1000, 4000, 2, 0.0125, 5, 48137013, 9627.4026, 5506.5, 0, nan, nan, 0
1000, 4000, 4, 0.0125, 5, 56902777, 11380.5554, 5367.0, 0, nan, nan, 0
1000, 4000, 8, 0.0125, 5, 114216361, 22843.2722, 5778.0, 0, nan, nan, 0
1000, 4000, 15, 0.0125, 5, 1691996026, 338399.2052, 185908.0, 0, nan, nan, 0
1000, 4000, 1, 0.0125, 10, 25464565, 2546.4565, 2166.0, 0, nan, nan, 0
1000, 4000, 2, 0.0125, 10, 69755835, 6975.5835, 5164.0, 0, nan, nan, 0
1000, 4000, 4, 0.0125, 10, 91830258, 9183.0258, 5413.5, 0, nan, nan, 0
1000, 4000, 8, 0.0125, 10, 260613074, 26061.3074, 6561.0, 0, nan, nan, 0
1000, 4000, 15, 0.0125, 10, 6258356144.0, 625960.8065613123, 536536.0, 0, nan, nan, 0
1000, 8000, 1, 0.0125, 1, 6518388, 6518.388, 3935.5, 0, nan, nan, 0
1000, 8000, 2, 0.0125, 1, 51554463, 51554.463, 10519.5, 0, nan, nan, 0
1000, 8000, 4, 0.0125, 1, 88294090, 88294.09, 13463.0, 0, nan, nan, 0
1000, 8000, 8, 0.0125, 1, 80297640, 80297.64, 11033.5, 0, nan, nan, 0
1000, 8000, 15, 0.0125, 1, 133704011, 133704.011, 92788.0, 0, nan, nan, 0
1000, 8000, 1, 0.0125, 5, 17118895, 3423.779, 2484.0, 0, nan, nan, 0
1000, 8000, 2, 0.0125, 5, 34466833, 6893.3666, 5296.0, 0, nan, nan, 0
1000, 8000, 4, 0.0125, 5, 55019321, 11003.8642, 5569.5, 0, nan, nan, 0
1000, 8000, 8, 0.0125, 5, 70634392, 14126.8784, 5640.0, 0, nan, nan, 0
1000, 8000, 15, 0.0125, 5, 251748592, 50349.7184, 9109.0, 0, nan, nan, 0
1000, 8000, 1, 0.0125, 10, 29833688, 2983.3688, 2461.0, 0, nan, nan, 0
1000, 8000, 2, 0.0125, 10, 82881966, 8288.1966, 5293.0, 0, nan, nan, 0
1000, 8000, 4, 0.0125, 10, 85307809, 8530.7809, 5025.0, 0, nan, nan, 0
1000, 8000, 8, 0.0125, 10, 136895601, 13689.5601, 5361.0, 0, nan, nan, 0
1000, 8000, 15, 0.0125, 10, 759892509, 75989.2509, 11567.0, 0, nan, nan, 0
1000, 16000, 1, 0.0125, 1, 8691271, 8691.271, 5305.5, 0, nan, nan, 0
1000, 16000, 2, 0.0125, 1, 26336185, 26336.185, 8469.5, 0, nan, nan, 0
1000, 16000, 4, 0.0125, 1, 225880029, 225880.029, 29626.5, 0, nan, nan, 0
1000, 16000, 8, 0.0125, 1, 146881193, 146881.193, 10611.5, 0, nan, nan, 0
1000, 16000, 15, 0.0125, 1, 251159625, 251159.625, 177959.0, 0, nan, nan, 0
1000, 16000, 1, 0.0125, 5, 16551759, 3310.3518, 2526.5, 0, nan, nan, 0
1000, 16000, 2, 0.0125, 5, 39718202, 7943.6404, 5386.0, 0, nan, nan, 0
1000, 16000, 4, 0.0125, 5, 65524264, 13104.8528, 5530.5, 0, nan, nan, 0
1000, 16000, 8, 0.0125, 5, 69729799, 13945.9598, 5596.0, 0, nan, nan, 0
1000, 16000, 15, 0.0125, 5, 112465868, 22493.1736, 6245.0, 0, nan, nan, 0
1000, 16000, 1, 0.0125, 10, 31752730, 3175.273, 2719.5, 0, nan, nan, 0
1000, 16000, 2, 0.0125, 10, 75907511, 7590.7511, 5174.5, 0, nan, nan, 0
1000, 16000, 4, 0.0125, 10, 91615928, 9161.5928, 5243.0, 0, nan, nan, 0
1000, 16000, 8, 0.0125, 10, 120723478, 12072.3478, 5499.0, 0, nan, nan, 0
1000, 16000, 15, 0.0125, 10, 223594082, 22359.4082, 6122.0, 0, nan, nan, 0
1000, 32000, 1, 0.0125, 1, 9794928, 9794.928, 6910.5, 0, nan, nan, 0
1000, 32000, 2, 0.0125, 1, 195915853, 195915.853, 23593.5, 0, nan, nan, 0
1000, 32000, 4, 0.0125, 1, 283368503, 283368.503, 16589.0, 0, nan, nan, 0
1000, 32000, 8, 0.0125, 1, 215980527, 215980.527, 12703.5, 0, nan, nan, 0
1000, 32000, 15, 0.0125, 1, 99153682, 99153.682, 11318.0, 0, nan, nan, 0
1000, 32000, 1, 0.0125, 5, 18730655, 3746.131, 2567.0, 0, nan, nan, 0
1000, 32000, 2, 0.0125, 5, 86374994, 17274.9988, 6798.5, 0, nan, nan, 0
1000, 32000, 4, 0.0125, 5, 73221976, 14644.3952, 5830.5, 0, nan, nan, 0
1000, 32000, 8, 0.0125, 5, 96223951, 19244.7902, 6381.5, 0, nan, nan, 0
1000, 32000, 15, 0.0125, 5, 137715906, 27543.1812, 7212.0, 0, nan, nan, 0
1000, 32000, 1, 0.0125, 10, 31149592, 3114.9592, 2258.0, 0, nan, nan, 0
1000, 32000, 2, 0.0125, 10, 98663037, 9866.3037, 5450.0, 0, nan, nan, 0
1000, 32000, 4, 0.0125, 10, 102754820, 10275.482, 5349.5, 0, nan, nan, 0
1000, 32000, 8, 0.0125, 10, 119617607, 11961.7607, 5685.0, 0, nan, nan, 0
1000, 32000, 15, 0.0125, 10, 195150206, 19515.0206, 6255.0, 0, nan, nan, 0
1000, 64000, 1, 0.0125, 1, 11783360, 11783.36, 8115.5, 0, nan, nan, 0
1000, 64000, 2, 0.0125, 1, 270962748, 270962.748, 18419.5, 0, nan, nan, 0
1000, 64000, 4, 0.0125, 1, 390997877, 390997.877, 35867.5, 0, nan, nan, 0
1000, 64000, 8, 0.0125, 1, 337879328, 337879.328, 16437.5, 0, nan, nan, 0
1000, 64000, 15, 0.0125, 1, 170874397, 170874.397, 15977.0, 0, nan, nan, 0
1000, 64000, 1, 0.0125, 5, 21532627, 4306.5254, 3129.5, 0, nan, nan, 0
1000, 64000, 2, 0.0125, 5, 64253360, 12850.672, 7009.5, 0, nan, nan, 0
1000, 64000, 4, 0.0125, 5, 109341274, 21868.2548, 7040.0, 0, nan, nan, 0
1000, 64000, 8, 0.0125, 5, 151799013, 30359.8026, 7707.0, 0, nan, nan, 0
1000, 64000, 15, 0.0125, 5, 126685156, 25337.0312, 8022.5, 0, nan, nan, 0
1000, 64000, 1, 0.0125, 10, 32666368, 3266.6368, 2564.0, 0, nan, nan, 0
1000, 64000, 2, 0.0125, 10, 114342901, 11434.2901, 5318.0, 0, nan, nan, 0
1000, 64000, 4, 0.0125, 10, 135401076, 13540.1076, 5385.0, 0, nan, nan, 0
1000, 64000, 8, 0.0125, 10, 133658283, 13365.8283, 5926.0, 0, nan, nan, 0
1000, 64000, 15, 0.0125, 10, 176222976, 17622.2976, 6389.0, 0, nan, nan, 0
500, 500, 1, 0.025, 1, 2056533, 4113.066, 3388.0, 0, nan, nan, 0
500, 500, 2, 0.025, 1, 15969879, 31939.758, 8699.0, 0, nan, nan, 0
500, 500, 4, 0.025, 1, 17194142, 34388.284, 8795.5, 0, nan, nan, 0
500, 500, 8, 0.025, 1, 157982826, 315965.652, 240722.5, 0, nan, nan, 0
500, 500, 15, 0.025, 1, 432701326, 865402.652, 802914.5, 0, nan, nan, 0
500, 500, 1, 0.025, 5, 6238778, 2495.5112, 2015.5, 0, nan, nan, 0
500, 500, 2, 0.025, 5, 15112449, 6044.9796, 3897.5, 0, nan, nan, 0
500, 500, 4, 0.025, 5, 103330606, 41332.2424, 6518.5, 0, nan, nan, 0
500, 500, 8, 0.025, 5, 823176109, 329270.4436, 242757.5, 0, nan, nan, 0
500, 500, 15, 0.025, 5, 1466482922, 586593.1688, 519345.0, 0, nan, nan, 0
500, 500, 1, 0.025, 10, 11924940, 2384.988, 1827.0, 0, nan, nan, 0
500, 500, 2, 0.025, 10, 29093711, 5818.7422, 3677.0, 0, nan, nan, 0
500, 500, 4, 0.025, 10, 249521624, 49904.3248, 25767.0, 0, nan, nan, 0
500, 500, 8, 0.025, 10, 1707696064, 341539.2128, 256691.0, 0, nan, nan, 0
500, 500, 15, 0.025, 10, 3009756613, 601951.3226, 549498.5, 0, nan, nan, 0
500, 1000, 1, 0.025, 1, 1931590, 3863.18, 3181.5, 0, nan, nan, 0
500, 1000, 2, 0.025, 1, 11164696, 22329.392, 7037.5, 0, nan, nan, 0
500, 1000, 4, 0.025, 1, 13691882, 27383.764, 6795.0, 0, nan, nan, 0
500, 1000, 8, 0.025, 1, 56260742, 112521.484, 47790.5, 0, nan, nan, 0
500, 1000, 15, 0.025, 1, 445400290, 890800.58, 820680.0, 0, nan, nan, 0
500, 1000, 1, 0.025, 5, 6160192, 2464.0768, 1914.0, 0, nan, nan, 0
500, 1000, 2, 0.025, 5, 16557667, 6623.0668, 3984.0, 0, nan, nan, 0
500, 1000, 4, 0.025, 5, 68151532, 27260.6128, 7576.5, 0, nan, nan, 0
500, 1000, 8, 0.025, 5, 612695638, 245078.2552, 192298.0, 0, nan, nan, 0
500, 1000, 15, 0.025, 5, 1991533248, 796613.2992, 692005.5, 0, nan, nan, 0
500, 1000, 1, 0.025, 10, 10315096, 2063.0192, 1721.0, 0, nan, nan, 0
500, 1000, 2, 0.025, 10, 40603928, 8120.7856, 4987.5, 0, nan, nan, 0
500, 1000, 4, 0.025, 10, 136689152, 27337.8304, 6776.5, 0, nan, nan, 0
500, 1000, 8, 0.025, 10, 1394116780, 278823.356, 214795.0, 0, nan, nan, 0
500, 1000, 15, 0.025, 10, 3224614949, 644922.9898, 573461.5, 0, nan, nan, 0
500, 2000, 1, 0.025, 1, 2097892, 4195.784, 3398.5, 0, nan, nan, 0
500, 2000, 2, 0.025, 1, 16914054, 33828.108, 9320.0, 0, nan, nan, 0
500, 2000, 4, 0.025, 1, 20995210, 41990.42, 8361.0, 0, nan, nan, 0
500, 2000, 8, 0.025, 1, 53063513, 106127.026, 62670.0, 0, nan, nan, 0
500, 2000, 15, 0.025, 1, 275402473, 550804.946, 451723.0, 0, nan, nan, 0
500, 2000, 1, 0.025, 5, 6311965, 2524.786, 2198.0, 0, nan, nan, 0
500, 2000, 2, 0.025, 5, 19356369, 7742.5476, 5231.5, 0, nan, nan, 0
500, 2000, 4, 0.025, 5, 31023534, 12409.4136, 5214.5, 0, nan, nan, 0
500, 2000, 8, 0.025, 5, 175847187, 70338.8748, 24883.0, 0, nan, nan, 0
500, 2000, 15, 0.025, 5, 1958335199, 783334.0796, 681223.0, 0, nan, nan, 0
500, 2000, 1, 0.025, 10, 11810229, 2362.0458, 2097.0, 0, nan, nan, 0
500, 2000, 2, 0.025, 10, 38024526, 7604.9052, 5130.0, 0, nan, nan, 0
500, 2000, 4, 0.025, 10, 84859533, 16971.9066, 5152.5, 0, nan, nan, 0
500, 2000, 8, 0.025, 10, 645517277, 129103.4554, 103249.5, 0, nan, nan, 0
500, 2000, 15, 0.025, 10, 4029876771, 805975.3542, 710170.0, 0, nan, nan, 0
500, 4000, 1, 0.025, 1, 3233814, 6467.628, 3848.0, 0, nan, nan, 0
500, 4000, 2, 0.025, 1, 30786496, 61572.992, 11613.5, 0, nan, nan, 0
500, 4000, 4, 0.025, 1, 31899356, 63798.712, 9916.0, 0, nan, nan, 0
500, 4000, 8, 0.025, 1, 60813502, 121627.004, 98891.0, 0, nan, nan, 0
500, 4000, 15, 0.025, 1, 167997718, 335995.436, 169518.0, 0, nan, nan, 0
500, 4000, 1, 0.025, 5, 7321437, 2928.5748, 2389.5, 0, nan, nan, 0
500, 4000, 2, 0.025, 5, 24261862, 9704.7448, 5344.5, 0, nan, nan, 0
500, 4000, 4, 0.025, 5, 31126745, 12450.698, 5152.0, 0, nan, nan, 0
500, 4000, 8, 0.025, 5, 81357196, 32542.8784, 7027.0, 0, nan, nan, 0
500, 4000, 15, 0.025, 5, 1670820768, 668328.3072, 552057.0, 0, nan, nan, 0
500, 4000, 1, 0.025, 10, 12452011, 2490.4022, 2144.0, 0, nan, nan, 0
500, 4000, 2, 0.025, 10, 39106613, 7821.3226, 5008.0, 0, nan, nan, 0
500, 4000, 4, 0.025, 10, 52713561, 10542.7122, 5092.5, 0, nan, nan, 0
500, 4000, 8, 0.025, 10, 227348762, 45469.7524, 8260.5, 0, nan, nan, 0
500, 4000, 15, 0.025, 10, 3437732061, 687546.4122, 576980.0, 0, nan, nan, 0
500, 8000, 1, 0.025, 1, 3084815, 6169.63, 3837.0, 0, nan, nan, 0
500, 8000, 2, 0.025, 1, 42393927, 84787.854, 10769.0, 0, nan, nan, 0
500, 8000, 4, 0.025, 1, 44353644, 88707.288, 7930.0, 0, nan, nan, 0
500, 8000, 8, 0.025, 1, 9847776, 19695.552, 6281.0, 0, nan, nan, 0
500, 8000, 15, 0.025, 1, 185214162, 370428.324, 173717.0, 0, nan, nan, 0
500, 8000, 1, 0.025, 5, 8451920, 3380.768, 2439.0, 0, nan, nan, 0
500, 8000, 2, 0.025, 5, 30019111, 12007.6444, 5516.5, 0, nan, nan, 0
500, 8000, 4, 0.025, 5, 28120667, 11248.2668, 5247.0, 0, nan, nan, 0
500, 8000, 8, 0.025, 5, 56407348, 22562.9392, 5567.5, 0, nan, nan, 0
500, 8000, 15, 0.025, 5, 227287288, 90914.9152, 12588.0, 0, nan, nan, 0
500, 8000, 1, 0.025, 10, 14085780, 2817.156, 2336.0, 0, nan, nan, 0
500, 8000, 2, 0.025, 10, 40041991, 8008.3982, 5279.0, 0, nan, nan, 0
500, 8000, 4, 0.025, 10, 45387952, 9077.5904, 5123.0, 0, nan, nan, 0
500, 8000, 8, 0.025, 10, 100586940, 20117.388, 5547.0, 0, nan, nan, 0
500, 8000, 15, 0.025, 10, 2273553845, 454710.769, 256615.5, 0, nan, nan, 0
500, 16000, 1, 0.025, 1, 6472141, 12944.282, 5163.0, 0, nan, nan, 0
500, 16000, 2, 0.025, 1, 62732944, 125465.888, 10659.5, 0, nan, nan, 0
500, 16000, 4, 0.025, 1, 51806998, 103613.996, 9491.5, 0, nan, nan, 0
500, 16000, 8, 0.025, 1, 12480863, 24961.726, 6840.5, 0, nan, nan, 0
500, 16000, 15, 0.025, 1, 164281348, 328562.696, 16744.0, 0, nan, nan, 0
500, 16000, 1, 0.025, 5, 8842813, 3537.1252, 2298.5, 0, nan, nan, 0
500, 16000, 2, 0.025, 5, 32373105, 12949.242, 5385.0, 0, nan, nan, 0
500, 16000, 4, 0.025, 5, 34723181, 13889.2724, 5429.5, 0, nan, nan, 0
500, 16000, 8, 0.025, 5, 57418178, 22967.2712, 5821.0, 0, nan, nan, 0
500, 16000, 15, 0.025, 5, 107856840, 43142.736, 7660.5, 0, nan, nan, 0
500, 16000, 1, 0.025, 10, 16436046, 3287.2092, 2566.0, 0, nan, nan, 0
500, 16000, 2, 0.025, 10, 30770014, 6154.0028, 5113.0, 0, nan, nan, 0
500, 16000, 4, 0.025, 10, 55367184, 11073.4368, 5125.0, 0, nan, nan, 0
500, 16000, 8, 0.025, 10, 62114818, 12422.9636, 4988.5, 0, nan, nan, 0
500, 16000, 15, 0.025, 10, 264324789, 52864.9578, 8785.5, 0, nan, nan, 0
500, 32000, 1, 0.025, 1, 5406232, 10812.464, 7613.0, 0, nan, nan, 0
500, 32000, 2, 0.025, 1, 8085497, 16170.994, 9458.0, 0, nan, nan, 0
500, 32000, 4, 0.025, 1, 218022848, 436045.696, 20784.0, 0, nan, nan, 0
500, 32000, 8, 0.025, 1, 141497250, 282994.5, 14339.5, 0, nan, nan, 0
500, 32000, 15, 0.025, 1, 937513145, 1875026.29, 921738.5, 0, nan, nan, 0
500, 32000, 1, 0.025, 5, 13421026, 5368.4104, 3230.0, 0, nan, nan, 0
500, 32000, 2, 0.025, 5, 51148650, 20459.46, 5984.5, 0, nan, nan, 0
500, 32000, 4, 0.025, 5, 28069342, 11227.7368, 5484.0, 0, nan, nan, 0
500, 32000, 8, 0.025, 5, 76920783, 30768.3132, 6703.5, 0, nan, nan, 0
500, 32000, 15, 0.025, 5, 96907225, 38762.89, 8220.5, 0, nan, nan, 0
500, 32000, 1, 0.025, 10, 15285397, 3057.0794, 2331.0, 0, nan, nan, 0
500, 32000, 2, 0.025, 10, 56206088, 11241.2176, 5339.5, 0, nan, nan, 0
500, 32000, 4, 0.025, 10, 58965295, 11793.059, 5329.0, 0, nan, nan, 0
500, 32000, 8, 0.025, 10, 72102274, 14420.4548, 5358.0, 0, nan, nan, 0
500, 32000, 15, 0.025, 10, 124342848, 24868.5696, 6261.0, 0, nan, nan, 0
500, 64000, 1, 0.025, 1, 6878596, 13757.192, 8446.0, 0, nan, nan, 0
500, 64000, 2, 0.025, 1, 268972544, 537945.088, 19351.5, 0, nan, nan, 0
