n, t, workers, frac, accesses, time
100, 16000, 4, 0, 1, 1.6524808090180159
100, 16000, 8, 0, 1, 1.7047794302925467
100, 16000, 15, 0, 1, 1.7934240829199553
100, 16000, 1, 0, 5, 1.63882673997432
100, 16000, 2, 0, 5, 1.637464408762753
100, 16000, 4, 0, 5, 1.6605593087151647
100, 16000, 8, 0, 5, 1.710695656016469
100, 16000, 15, 0, 5, 1.7945146430283785
100, 16000, 1, 0, 10, 1.6364864660426974
100, 16000, 2, 0, 10, 1.6438515074551105
100, 16000, 4, 0, 10, 1.6636510733515024
100, 16000, 8, 0, 10, 1.7150009609758854
100, 16000, 15, 0, 10, 1.7947316095232964
100, 32000, 1, 0, 1, 3.2372290762141347
100, 32000, 2, 0, 1, 3.234540463425219
100, 32000, 4, 0, 1, 3.2531323842704296
100, 32000, 8, 0, 1, 3.310009127482772
100, 32000, 15, 0, 1, 3.3887410117313266
100, 32000, 1, 0, 5, 3.237103544175625
100, 32000, 2, 0, 5, 3.2359439292922616
100, 32000, 4, 0, 5, 3.2567632412537932
100, 32000, 8, 0, 5, 3.311083974316716
100, 32000, 15, 0, 5, 3.3960450161248446
100, 32000, 1, 0, 10, 3.239010341465473
100, 32000, 2, 0, 10, 3.243928138166666
100, 32000, 4, 0, 10, 3.263667360879481
100, 32000, 8, 0, 10, 3.3178664073348045
100, 32000, 15, 0, 10, 3.39236434455961
100, 64000, 1, 0, 1, 6.437363698147237
100, 64000, 2, 0, 1, 6.431995177641511
100, 64000, 4, 0, 1, 6.454630074091256
100, 64000, 8, 0, 1, 6.511792493984103
100, 64000, 15, 0, 1, 6.594265496358275
100, 64000, 1, 0, 5, 6.439318558201194
100, 64000, 2, 0, 5, 6.440069591626525
100, 64000, 4, 0, 5, 6.462538785301149
100, 64000, 8, 0, 5, 6.510417779907584
100, 64000, 15, 0, 5, 6.589581207372248
100, 64000, 1, 0, 10, 6.443030258640647
100, 64000, 2, 0, 10, 6.4444009670987725
100, 64000, 4, 0, 10, 6.466325741261244
100, 64000, 8, 0, 10, 6.51730125118047
100, 64000, 15, 0, 10, 6.602759497240186
500, 500, 1, 0, 1, 0.3729277281090617
500, 500, 2, 0, 1, 0.3822032157331705
500, 500, 4, 0, 1, 0.4747891156002879
500, 500, 8, 0, 1, 0.7212510779500008
500, 500, 15, 0, 1, 1.2932760696858168
500, 500, 1, 0, 5, 0.35466671269387007
500, 500, 2, 0, 5, 0.4002766376361251
500, 500, 4, 0, 5, 0.49461693316698074
500, 500, 8, 0, 5, 0.8383959038183093
500, 500, 15, 0, 5, 2.074548427015543
500, 500, 1, 0, 10, 0.40501958411186934
500, 500, 2, 0, 10, 0.4286285964772105
500, 500, 4, 0, 10, 0.5523886047303677
500, 500, 8, 0, 10, 1.0974590554833412
500, 500, 15, 0, 10, 2.4917085953056812
500, 1000, 1, 0, 1, 0.6127285147085786
500, 1000, 2, 0, 1, 0.6326266573742032
500, 1000, 4, 0, 1, 0.7171774674206972
500, 1000, 8, 0, 1, 0.9993011318147182
500, 1000, 15, 0, 1, 1.3403777806088328
500, 1000, 1, 0, 5, 0.5835624383762479
500, 1000, 2, 0, 5, 0.6555652162060142
500, 1000, 4, 0, 5, 0.7407735092565417
500, 1000, 8, 0, 5, 1.037924817763269
500, 1000, 15, 0, 5, 1.894718937575817
500, 1000, 1, 0, 10, 0.6423745462670922
500, 1000, 2, 0, 10, 0.6844155145809054
500, 1000, 4, 0, 10, 0.7700938824564219
500, 1000, 8, 0, 10, 1.058434208855033
500, 1000, 15, 0, 10, 2.887096439488232
500, 2000, 1, 0, 1, 1.1460830848664045
500, 2000, 2, 0, 1, 1.1358170351013541
500, 2000, 4, 0, 1, 1.2264389358460903
500, 2000, 8, 0, 1, 1.500804916024208
500, 2000, 15, 0, 1, 1.8735798969864845
500, 2000, 1, 0, 5, 1.151056531816721
500, 2000, 2, 0, 5, 1.1590550560504198
500, 2000, 4, 0, 5, 1.248539263382554
500, 2000, 8, 0, 5, 1.5062050987035036
500, 2000, 15, 0, 5, 2.067064292728901
500, 2000, 1, 0, 10, 1.1713327234610915
500, 2000, 2, 0, 10, 1.1873485539108515
500, 2000, 4, 0, 10, 1.2679226584732533
500, 2000, 8, 0, 10, 1.5367838349193335
500, 2000, 15, 0, 10, 2.237952451221645
500, 4000, 1, 0, 1, 2.160841112025082
500, 4000, 2, 0, 1, 2.143552031368017
500, 4000, 4, 0, 1, 2.225192775018513
500, 4000, 8, 0, 1, 2.518939908593893
500, 4000, 15, 0, 1, 2.913921106606722
500, 4000, 1, 0, 5, 2.149457747116685
500, 4000, 2, 0, 5, 2.168729230761528
500, 4000, 4, 0, 5, 2.257592015899718
500, 4000, 8, 0, 5, 2.532434683293104
500, 4000, 15, 0, 5, 2.892077104188502
500, 4000, 1, 0, 10, 2.1820267187431455
500, 4000, 2, 0, 10, 2.186941584572196
500, 4000, 4, 0, 10, 2.2603185568004847
500, 4000, 8, 0, 10, 2.5479508228600025
500, 4000, 15, 0, 10, 3.0361765939742327
500, 8000, 1, 0, 1, 4.139420874416828
500, 8000, 2, 0, 1, 4.14708964433521
500, 8000, 4, 0, 1, 4.234896027483046
500, 8000, 8, 0, 1, 4.469439568929374
500, 8000, 15, 0, 1, 4.951376245357096
500, 8000, 1, 0, 5, 4.160270504653454
500, 8000, 2, 0, 5, 4.1683887578547
500, 8000, 4, 0, 5, 4.260209285654128
500, 8000, 8, 0, 5, 4.511898283846676
500, 8000, 15, 0, 5, 4.933019689284265
500, 8000, 1, 0, 10, 4.174662854522467
500, 8000, 2, 0, 10, 4.1964232455939054
500, 8000, 4, 0, 10, 4.280847925692797
500, 8000, 8, 0, 10, 4.527910611592233
500, 8000, 15, 0, 10, 4.98225131072104
500, 16000, 1, 0, 1, 8.158340892754495
500, 16000, 2, 0, 1, 8.142401612363756
500, 16000, 4, 0, 1, 8.232814094051719
500, 16000, 8, 0, 1, 8.495859018526971
500, 16000, 15, 0, 1, 8.9413698669523
500, 16000, 1, 0, 5, 8.170842109248042
500, 16000, 2, 0, 5, 8.16687904112041
500, 16000, 4, 0, 5, 8.25658214930445
500, 16000, 8, 0, 5, 8.515817034989595
500, 16000, 15, 0, 5, 8.962470382452011
500, 16000, 1, 0, 10, 8.17676951084286
500, 16000, 2, 0, 10, 8.210660136304796
500, 16000, 4, 0, 10, 8.281019385904074
500, 16000, 8, 0, 10, 8.558304199948907
500, 16000, 15, 0, 10, 8.978029558435082
500, 32000, 1, 0, 1, 16.163133583031595
500, 32000, 2, 0, 1, 16.15668331552297
500, 32000, 4, 0, 1, 16.25002030003816
500, 32000, 8, 0, 1, 16.49477797653526
500, 32000, 15, 0, 1, 16.935033063404262
500, 32000, 1, 0, 5, 16.15006422996521
500, 32000, 2, 0, 5, 16.167760846205056
500, 32000, 4, 0, 5, 16.261227724142373
500, 32000, 8, 0, 5, 16.542881354689598
500, 32000, 15, 0, 5, 16.92961845640093
500, 32000, 1, 0, 10, 16.19077086634934
500, 32000, 2, 0, 10, 16.214986725710332
500, 32000, 4, 0, 10, 16.298466115258634
500, 32000, 8, 0, 10, 16.565424647182226
500, 32000, 15, 0, 10, 16.970152221620083
500, 64000, 1, 0, 1, 32.160768502391875
500, 64000, 2, 0, 1, 32.15005619172007
500, 64000, 4, 0, 1, 32.26973324082792
500, 64000, 8, 0, 1, 32.53305521141738
500, 64000, 15, 0, 1, 32.974125794135034
500, 64000, 1, 0, 5, 32.17388434242457
500, 64000, 2, 0, 5, 32.187068020924926
500, 64000, 4, 0, 5, 32.30510532762855
500, 64000, 8, 0, 5, 32.55005231220275
500, 64000, 15, 0, 5, 32.98194185551256
500, 64000, 1, 0, 10, 32.190654932521284
500, 64000, 2, 0, 10, 32.21558337844908
500, 64000, 4, 0, 10, 32.32353259809315
500, 64000, 8, 0, 10, 32.57223277911544
500, 64000, 15, 0, 10, 32.98659181781113
1000, 500, 1, 0, 1, 0.6968187028542161
1000, 500, 2, 0, 1, 0.768319689668715
1000, 500, 4, 0, 1, 0.9485241957008839
1000, 500, 8, 0, 1, 1.3951034750789404
1000, 500, 15, 0, 1, 2.69336027931422
1000, 500, 1, 0, 5, 0.7687616087496281
1000, 500, 2, 0, 5, 0.8106173975393176
1000, 500, 4, 0, 5, 1.010508580133319
1000, 500, 8, 0, 5, 1.7017017658799887
1000, 500, 15, 0, 5, 4.2151726027950644
1000, 500, 1, 0, 10, 0.7351531097665429
1000, 500, 2, 0, 10, 0.8628512024879456
1000, 500, 4, 0, 10, 1.1044924156740308
1000, 500, 8, 0, 10, 2.2207804936915636
1000, 500, 15, 0, 10, 5.712547777220607
1000, 1000, 1, 0, 1, 1.2406901018694043
1000, 1000, 2, 0, 1, 1.2692711250856519
1000, 1000, 4, 0, 1, 1.440045909024775
1000, 1000, 8, 0, 1, 1.936169340275228
1000, 1000, 15, 0, 1, 2.934337963350117
1000, 1000, 1, 0, 5, 1.2360807750374079
1000, 1000, 2, 0, 5, 1.300387122668326
1000, 1000, 4, 0, 5, 1.4994667414575815
1000, 1000, 8, 0, 5, 2.051723108626902
1000, 1000, 15, 0, 5, 4.046324578113854
1000, 1000, 1, 0, 10, 1.2306527448818088
1000, 1000, 2, 0, 10, 1.372909126803279
1000, 1000, 4, 0, 10, 1.5547288469970226
1000, 1000, 8, 0, 10, 2.195383553393185
1000, 1000, 15, 0, 10, 5.568540236912668
1000, 2000, 1, 0, 1, 2.179102891124785
1000, 2000, 2, 0, 1, 2.272853792645037
1000, 2000, 4, 0, 1, 2.474377932958305
1000, 2000, 8, 0, 1, 3.058014382608235
1000, 2000, 15, 0, 1, 3.9911527847871184
1000, 2000, 1, 0, 5, 2.237290940247476
1000, 2000, 2, 0, 5, 2.3130888054147363
1000, 2000, 4, 0, 5, 2.4992562821134925
1000, 2000, 8, 0, 5, 2.999015372246504
1000, 2000, 15, 0, 5, 4.199899998493493
1000, 2000, 1, 0, 10, 2.3210421819239855
1000, 2000, 2, 0, 10, 2.3804598972201347
1000, 2000, 4, 0, 10, 2.5580120841041207
1000, 2000, 8, 0, 10, 3.1535954577848315
1000, 2000, 15, 0, 10, 4.992361712269485
1000, 4000, 1, 0, 1, 4.312084185890853
1000, 4000, 2, 0, 1, 4.263489006087184
1000, 4000, 4, 0, 1, 4.463794773444533
1000, 4000, 8, 0, 1, 5.074934983626008
1000, 4000, 15, 0, 1, 6.036195429041982
1000, 4000, 1, 0, 5, 4.315876648761332
1000, 4000, 2, 0, 5, 4.310538613237441
1000, 4000, 4, 0, 5, 4.511821648105979
1000, 4000, 8, 0, 5, 5.067149312235415
1000, 4000, 15, 0, 5, 6.108482183888555
1000, 4000, 1, 0, 10, 4.355703633278608
1000, 4000, 2, 0, 10, 4.3470068061724305
1000, 4000, 4, 0, 10, 4.558606984093785
1000, 4000, 8, 0, 10, 5.068178367801011
1000, 4000, 15, 0, 10, 6.296877569518983
1000, 8000, 1, 0, 1, 8.296221945434809
1000, 8000, 2, 0, 1, 8.273460865020752
1000, 8000, 4, 0, 1, 8.475968152284622
1000, 8000, 8, 0, 1, 9.013157193548977
1000, 8000, 15, 0, 1, 9.980216315947473
1000, 8000, 1, 0, 5, 8.250055683776736
1000, 8000, 2, 0, 5, 8.325032777152956
1000, 8000, 4, 0, 5, 8.505462899804115
1000, 8000, 8, 0, 5, 9.056548574008048
1000, 8000, 15, 0, 5, 10.092012415640056
1000, 8000, 1, 0, 10, 8.32559788133949
1000, 8000, 2, 0, 10, 8.383926772512496
1000, 8000, 4, 0, 10, 8.581177160143852
1000, 8000, 8, 0, 10, 9.131104552187026
1000, 8000, 15, 0, 10, 10.071772074326873
1000, 16000, 1, 0, 1, 16.309505533427
1000, 16000, 2, 0, 1, 16.28741460107267
1000, 16000, 4, 0, 1, 16.499625428579748
1000, 16000, 8, 0, 1, 17.03408823814243
1000, 16000, 15, 0, 1, 18.013170084916055
1000, 16000, 1, 0, 5, 16.32147349230945
1000, 16000, 2, 0, 5, 16.33372285682708
1000, 16000, 4, 0, 5, 16.532725647091866
1000, 16000, 8, 0, 5, 17.090447407215834
1000, 16000, 15, 0, 5, 18.04916752781719
1000, 16000, 1, 0, 10, 16.35251184180379
1000, 16000, 2, 0, 10, 16.39717549365014
1000, 16000, 4, 0, 10, 16.58239320386201
1000, 16000, 8, 0, 10, 17.16219469718635
1000, 16000, 15, 0, 10, 18.111799160018563
1000, 32000, 1, 0, 1, 32.22816584445536
1000, 32000, 2, 0, 1, 32.317524001933634
1000, 32000, 4, 0, 1, 32.5174797764048
1000, 32000, 8, 0, 1, 33.09884590655565
1000, 32000, 15, 0, 1, 34.04103902820498
1000, 32000, 1, 0, 5, 32.33067588414997
1000, 32000, 2, 0, 5, 32.35602177493274
1000, 32000, 4, 0, 5, 32.53245151601732
1000, 32000, 8, 0, 5, 33.13866469729692
1000, 32000, 15, 0, 5, 34.061352683231235
1000, 32000, 1, 0, 10, 32.35255117062479
1000, 32000, 2, 0, 10, 32.42438974417746
1000, 32000, 4, 0, 10, 32.616973916999996
1000, 32000, 8, 0, 10, 33.16041682101786
1000, 32000, 15, 0, 10, 34.122389876283705
1000, 64000, 1, 0, 1, 64.28516031429172
1000, 64000, 2, 0, 1, 64.30217861104757
1000, 64000, 4, 0, 1, 64.57481131516397
1000, 64000, 8, 0, 1, 65.1138773933053
1000, 64000, 15, 0, 1, 66.04255042877048
1000, 64000, 1, 0, 5, 64.22002326417714
1000, 64000, 2, 0, 5, 64.37996417004615
1000, 64000, 4, 0, 5, 64.60059176478535
1000, 64000, 8, 0, 5, 65.16425770800561
1000, 64000, 15, 0, 5, 66.12087415065616
1000, 64000, 1, 0, 10, 64.3601771844551
1000, 64000, 2, 0, 10, 64.43304276838899
1000, 64000, 4, 0, 10, 64.64832082390785
1000, 64000, 8, 0, 10, 65.25298449583352
1000, 64000, 15, 0, 10, 66.18527265358716
100, 500, 1, 0.0125, 1, 0.08112627360969782
100, 500, 2, 0.0125, 1, 0.07706133462488651
100, 500, 4, 0.0125, 1, 0.09959376137703657
100, 500, 8, 0.0125, 1, 0.14553004130721092
100, 500, 15, 0.0125, 1, 0.2750050500035286
100, 500, 1, 0.0125, 5, 0.07642360776662827
100, 500, 2, 0.0125, 5, 0.08080070931464434
100, 500, 4, 0.0125, 5, 0.1002621678635478
100, 500, 8, 0.0125, 5, 0.17390667833387852
100, 500, 15, 0.0125, 5, 0.36039538215845823
100, 500, 1, 0.0125, 10, 0.08383346907794476
100, 500, 2, 0.0125, 10, 0.08650213293731213
100, 500, 4, 0.0125, 10, 0.11219949834048748
100, 500, 8, 0.0125, 10, 0.21744796447455883
100, 500, 15, 0.0125, 10, 0.43168236408382654
100, 1000, 1, 0.0125, 1, 0.12955409288406372
100, 1000, 2, 0.0125, 1, 0.1270917495712638
100, 1000, 4, 0.0125, 1, 0.15233150124549866
100, 1000, 8, 0.0125, 1, 0.21227920334786177
100, 1000, 15, 0.0125, 1, 0.2901442861184478
100, 1000, 1, 0.0125, 5, 0.1234064968302846
100, 1000, 2, 0.0125, 5, 0.13062803260982037
100, 1000, 4, 0.0125, 5, 0.1528440499678254
100, 1000, 8, 0.0125, 5, 0.21180911362171173
100, 1000, 15, 0.0125, 5, 0.40638935938477516
100, 1000, 1, 0.0125, 10, 0.13000308815389872
100, 1000, 2, 0.0125, 10, 0.13600992504507303
100, 1000, 4, 0.0125, 10, 0.1573864920064807
100, 1000, 8, 0.0125, 10, 0.21384040173143148
100, 1000, 15, 0.0125, 10, 0.5467729466035962
100, 2000, 1, 0.0125, 1, 0.23057081922888756
100, 2000, 2, 0.0125, 1, 0.22977673169225454
100, 2000, 4, 0.0125, 1, 0.2611755318939686
100, 2000, 8, 0.0125, 1, 0.3234105948358774
100, 2000, 15, 0.0125, 1, 0.4227133709937334
100, 2000, 1, 0.0125, 5, 0.23051840905100107
100, 2000, 2, 0.0125, 5, 0.23219065833836794
100, 2000, 4, 0.0125, 5, 0.2513067713007331
100, 2000, 8, 0.0125, 5, 0.3039198899641633
100, 2000, 15, 0.0125, 5, 0.40796816628426313
100, 2000, 1, 0.0125, 10, 0.2326293559744954
100, 2000, 2, 0.0125, 10, 0.23766199313104153
100, 2000, 4, 0.0125, 10, 0.25482851825654507
100, 2000, 8, 0.0125, 10, 0.3108894741162658
100, 2000, 15, 0.0125, 10, 0.5286356694996357
100, 4000, 1, 0.0125, 1, 0.4248505858704448
100, 4000, 2, 0.0125, 1, 0.43544359877705574
100, 4000, 4, 0.0125, 1, 0.47029525600373745
100, 4000, 8, 0.0125, 1, 0.5371101200580597
100, 4000, 15, 0.0125, 1, 0.6637420430779457
100, 4000, 1, 0.0125, 5, 0.41865858994424343
100, 4000, 2, 0.0125, 5, 0.43264599703252316
100, 4000, 4, 0.0125, 5, 0.4543374637141824
100, 4000, 8, 0.0125, 5, 0.5104254949837923
100, 4000, 15, 0.0125, 5, 0.5877752061933279
100, 4000, 1, 0.0125, 10, 0.43485377728939056
100, 4000, 2, 0.0125, 10, 0.4379106732085347
100, 4000, 4, 0.0125, 10, 0.456810156814754
100, 4000, 8, 0.0125, 10, 0.5084838690236211
100, 4000, 15, 0.0125, 10, 0.60198781080544
100, 8000, 1, 0.0125, 1, 0.8293885225430131
100, 8000, 2, 0.0125, 1, 0.8430469557642937
100, 8000, 4, 0.0125, 1, 0.8964335136115551
100, 8000, 8, 0.0125, 1, 0.9902428966015577
100, 8000, 15, 0.0125, 1, 1.1530736042186618
100, 8000, 1, 0.0125, 5, 0.8325033141300082
100, 8000, 2, 0.0125, 5, 0.8337597465142608
100, 8000, 4, 0.0125, 5, 0.8634927151724696
100, 8000, 8, 0.0125, 5, 0.912556859664619
100, 8000, 15, 0.0125, 5, 1.0205996138975024
100, 8000, 1, 0.0125, 10, 0.8355170097202063
100, 8000, 2, 0.0125, 10, 0.8385340310633183
100, 8000, 4, 0.0125, 10, 0.8627118039876223
100, 8000, 8, 0.0125, 10, 0.9164462918415666
100, 8000, 15, 0.0125, 10, 1.0032903281971812
100, 16000, 1, 0.0125, 1, 1.6343547767028213
100, 16000, 2, 0.0125, 1, 1.661028261296451
100, 16000, 4, 0.0125, 1, 1.7348380666226149
100, 16000, 8, 0.0125, 1, 1.8770170267671347
100, 16000, 15, 0.0125, 1, 2.1197283072397113
100, 16000, 1, 0.0125, 5, 1.6341632027179003
100, 16000, 2, 0.0125, 5, 1.6429499546065927
100, 16000, 4, 0.0125, 5, 1.685893313959241
100, 16000, 8, 0.0125, 5, 1.7386659998446703
100, 16000, 15, 0.0125, 5, 1.8481828141957521
100, 16000, 1, 0.0125, 10, 1.63703119661659
100, 16000, 2, 0.0125, 10, 1.6452203132212162
100, 16000, 4, 0.0125, 10, 1.6659762607887387
100, 16000, 8, 0.0125, 10, 1.7253359481692314
100, 16000, 15, 0.0125, 10, 1.8364342916756868
100, 32000, 1, 0.0125, 1, 3.233204286545515
100, 32000, 2, 0.0125, 1, 3.2856838600710034
100, 32000, 4, 0.0125, 1, 3.4004833102226257
100, 32000, 8, 0.0125, 1, 3.630254534073174
100, 32000, 15, 0.0125, 1, 4.00332295615226
100, 32000, 1, 0.0125, 5, 3.2298359563574195
100, 32000, 2, 0.0125, 5, 3.2496210420504212
100, 32000, 4, 0.0125, 5, 3.2969123451039195
100, 32000, 8, 0.0125, 5, 3.3792630983516574
100, 32000, 15, 0.0125, 5, 3.527816381305456
100, 32000, 1, 0.0125, 10, 3.2397170271724463
100, 32000, 2, 0.0125, 10, 3.251007062382996
100, 32000, 4, 0.0125, 10, 3.287030995823443
100, 32000, 8, 0.0125, 10, 3.337797856889665
100, 32000, 15, 0.0125, 10, 3.4636709205806255
100, 64000, 1, 0.0125, 1, 6.434272114187479
100, 64000, 2, 0.0125, 1, 6.526975389569998
100, 64000, 4, 0.0125, 1, 6.734081828035414
100, 64000, 8, 0.0125, 1, 7.11391750536859
100, 64000, 15, 0.0125, 1, 7.766036435961723
100, 64000, 1, 0.0125, 5, 6.437930724583566
100, 64000, 2, 0.0125, 5, 6.46261964738369
100, 64000, 4, 0.0125, 5, 6.523945066146553
100, 64000, 8, 0.0125, 5, 6.635261309333146
100, 64000, 15, 0.0125, 5, 6.8376550087705255
100, 64000, 1, 0.0125, 10, 6.4388790456578135
100, 64000, 2, 0.0125, 10, 6.458374484442174
100, 64000, 4, 0.0125, 10, 6.499889879487455
100, 64000, 8, 0.0125, 10, 6.582538227550685
100, 64000, 15, 0.0125, 10, 6.732441270723939
500, 500, 1, 0.0125, 1, 0.33865279611200094
500, 500, 2, 0.0125, 1, 0.3774169608950615
500, 500, 4, 0.0125, 1, 0.4854506300762296
500, 500, 8, 0.0125, 1, 0.7376637952402234
500, 500, 15, 0.0125, 1, 1.3440143968909979
500, 500, 1, 0.0125, 5, 0.3741005202755332
500, 500, 2, 0.0125, 5, 0.4012402705848217
500, 500, 4, 0.0125, 5, 0.49137002788484097
500, 500, 8, 0.0125, 5, 0.861684950068593
500, 500, 15, 0.0125, 5, 1.9348358856514096
500, 500, 1, 0.0125, 10, 0.37056987173855305
500, 500, 2, 0.0125, 10, 0.4289734037593007
500, 500, 4, 0.0125, 10, 0.541386210359633
500, 500, 8, 0.0125, 10, 1.1132410690188408
500, 500, 15, 0.0125, 10, 2.472341633401811
500, 1000, 1, 0.0125, 1, 0.620447963476181
500, 1000, 2, 0.0125, 1, 0.6341493595391512
500, 1000, 4, 0.0125, 1, 0.7452274914830923
500, 1000, 8, 0.0125, 1, 1.0312662608921528
500, 1000, 15, 0.0125, 1, 1.4870176035910845
500, 1000, 1, 0.0125, 5, 0.6038279496133327
500, 1000, 2, 0.0125, 5, 0.6511422526091337
500, 1000, 4, 0.0125, 5, 0.7385556548833847
500, 1000, 8, 0.0125, 5, 1.04157037101686
500, 1000, 15, 0.0125, 5, 2.0385683020576835
500, 1000, 1, 0.0125, 10, 0.6329945931211114
500, 1000, 2, 0.0125, 10, 0.6698294393718243
500, 1000, 4, 0.0125, 10, 0.7617552569136024
500, 1000, 8, 0.0125, 10, 1.053952494636178
500, 1000, 15, 0.0125, 10, 2.934057893231511
500, 2000, 1, 0.0125, 1, 1.147191441617906
500, 2000, 2, 0.0125, 1, 1.1479150960221887
500, 2000, 4, 0.0125, 1, 1.2794788740575314
500, 2000, 8, 0.0125, 1, 1.5765465218573809
500, 2000, 15, 0.0125, 1, 2.1551135880872607
500, 2000, 1, 0.0125, 5, 1.157991936430335
500, 2000, 2, 0.0125, 5, 1.152969884686172
500, 2000, 4, 0.0125, 5, 1.2573905661702156
500, 2000, 8, 0.0125, 5, 1.5182806951925159
500, 2000, 15, 0.0125, 5, 2.0970229553058743
500, 2000, 1, 0.0125, 10, 1.1417662389576435
500, 2000, 2, 0.0125, 10, 1.1722842287272215
500, 2000, 4, 0.0125, 10, 1.2620209818705916
500, 2000, 8, 0.0125, 10, 1.5010421574115753
500, 2000, 15, 0.0125, 10, 2.3537880685180426
500, 4000, 1, 0.0125, 1, 2.1483415849506855
500, 4000, 2, 0.0125, 1, 2.176971788518131
500, 4000, 4, 0.0125, 1, 2.3502295101061463
500, 4000, 8, 0.0125, 1, 2.705185334198177
500, 4000, 15, 0.0125, 1, 3.379068387672305
500, 4000, 1, 0.0125, 5, 2.15817398019135
500, 4000, 2, 0.0125, 5, 2.1631889156997204
500, 4000, 4, 0.0125, 5, 2.274378360249102
500, 4000, 8, 0.0125, 5, 2.5593780893832445
500, 4000, 15, 0.0125, 5, 3.0186130171641707
500, 4000, 1, 0.0125, 10, 2.176379855722189
500, 4000, 2, 0.0125, 10, 2.172039085999131
500, 4000, 4, 0.0125, 10, 2.282409598119557
500, 4000, 8, 0.0125, 10, 2.5572859114035964
500, 4000, 15, 0.0125, 10, 3.096002564765513
500, 8000, 1, 0.0125, 1, 4.128312208689749
500, 8000, 2, 0.0125, 1, 4.226643539965153
500, 8000, 4, 0.0125, 1, 4.475555828772485
500, 8000, 8, 0.0125, 1, 4.959066244773567
